hotel_name,yelp_business_id,restaurant_name,rating,price,categories,restaurant_lat,restaurant_lon,distance_m,url
JW Marriott Essex House New York,wEGU5E5rm2PjZjkoTEmFGg,Bon Appétit Supper Club & Café,2.9,$$,['sandwiches'],40.7661059,-73.9810332,212.6215714175565,https://www.yelp.com/biz/bon-app%C3%A9tit-supper-club-and-caf%C3%A9-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,Y1y5ZAryfXrYc3C2ybAewg,Redeye Grill,3.8,$$$,"['newamerican', 'seafood', 'cocktailbars']",40.765251,-73.980754,213.06778686256482,https://www.yelp.com/biz/redeye-grill-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,UWQDY7v13bgFi9PgNMDv8Q,Cafe Concepts,0.0,,['restaurants'],40.765362,-73.980881,213.247656311214,https://www.yelp.com/biz/cafe-concepts-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,FSk1CI0ByxWxrgHKIgvMRA,106 W 57 St Associates,0.0,,['restaurants'],40.7644184678793,-73.9775206893682,215.43832731039672,https://www.yelp.com/biz/106-w-57-st-associates-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,CvMdavuVISeWABITeNKfLg,The shack,5.0,,['restaurants'],40.764136,-73.9784908,217.80844313612872,https://www.yelp.com/biz/the-shack-manhattan?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,W91ldozGgFLp3rYRVDaMUA,Parker’s,2.0,,"['breakfast_brunch', 'salad', 'cocktailbars']",40.764219,-73.978465,217.80844313612872,https://www.yelp.com/biz/parker-s-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,k-ljVS3yrPl2XTqH4S72rQ,Shoe Bar,5.0,,"['tapasmallplates', 'coffee', 'cocktailbars']",40.76622,-73.98128,223.31370179140455,https://www.yelp.com/biz/shoe-bar-new-york-4?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,XxLGYdB0s8IkZ9QZtGKBZA,Burger Joint,3.6,$$,"['tradamerican', 'burgers']",40.76416469936093,-73.9785744544552,223.47901443030656,https://www.yelp.com/biz/burger-joint-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,GLaum4-wEno8J8Z9UBONcg,Pizza Villagio Cafe,5.0,,['pizza'],40.7647,-73.97651,224.0457778835559,https://www.yelp.com/biz/pizza-villagio-cafe-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,_AGIEwRAuktBUs_LVZlNcw,Chambers Deli,0.0,,"['delis', 'sandwiches']",40.7647,-73.97651,224.0457778835559,https://www.yelp.com/biz/chambers-deli-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,W3Kh6t5XpXY4r8iu7W4gyA,Contour Gastro Lounge and Bar,3.8,,"['tradamerican', 'cocktailbars', 'breakfast_brunch']",40.765255,-73.976005,224.29232918822413,https://www.yelp.com/biz/contour-gastro-lounge-and-bar-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,9oX_cccCSAEQpGhGASCaAA,Sixth Avenue Cafe,1.8,,['diners'],40.7647094726562,-73.9765090942383,225.60558814477758,https://www.yelp.com/biz/sixth-avenue-cafe-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,tPhcy_63DOh8pzPkvHnDxA,Mini Bar Central Park,0.0,,['tradamerican'],40.7648,-73.97656,225.60558814477758,https://www.yelp.com/biz/mini-bar-central-park-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,kB-lmHs7yNwLIlQyp0kMmQ,Quality Meats,4.1,$$$$,"['steak', 'newamerican', 'cocktailbars']",40.76494,-73.97633,226.41046366758633,https://www.yelp.com/biz/quality-meats-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
JW Marriott Essex House New York,XzxlmC5W37klZXzSHrwOtA,Carnegie John's,4.4,$,"['burgers', 'foodstands', 'sandwiches']",40.7648470396513,-73.9805518728638,226.59361572222815,https://www.yelp.com/biz/carnegie-johns-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,1s0SM5zh7QEMlqjIM7XYpQ,VERSA,3.7,,"['newamerican', 'gastropubs', 'cocktailbars']",40.75183,-73.99099,12.901999083090756,https://www.yelp.com/biz/versa-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,c9WNksyNtogFwZ1NZhlbNw,Sushi 35 West,4.5,,"['japanese', 'sushi']",40.75185576273942,-73.99103170429917,14.812371636634605,https://www.yelp.com/biz/sushi-35-west-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,Nl_nRhMMHZNy5sLFT_XpDg,Market Crates,3.8,$$,"['sandwiches', 'breakfast_brunch']",40.7519475038549,-73.9912122761374,27.40005244851842,https://www.yelp.com/biz/market-crates-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,ud2S2pG_8wtQiiZEonvYhw,Chick-fil-A,4.3,,"['hotdogs', 'salad', 'chickenshop']",40.75162657,-73.99141895,31.372921265700633,https://www.yelp.com/biz/chick-fil-a-new-york-40?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,4.4,$,['chinese'],40.75202,-73.99121,34.76565318309042,https://www.yelp.com/biz/stick-to-my-pot-potsticker-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,FtI8OKz6P1qiwQkJ1ulP_g,Barclay Paris Pastries,1.0,,"['bakeries', 'french']",40.751865,-73.991707,53.49532965436848,https://www.yelp.com/biz/barclay-paris-pastries-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,hH4pRZCcFh6Pa9jXipGRGg,Al's Deli NYC,3.3,$,"['delis', 'sandwiches', 'breakfast_brunch']",40.7514120264046,-73.9905788311319,54.1404764042432,https://www.yelp.com/biz/als-deli-nyc-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,XIXZH1MBrLOsxtwEOtXUGw,Best Bagel and Coffee,1.0,,"['coffee', 'breakfast_brunch', 'bagels']",40.75222416339179,-73.9911052084412,55.49338041576747,https://www.yelp.com/biz/best-bagel-and-coffee-new-york-5?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,4.5,$$,"['bagels', 'coffee', 'breakfast_brunch']",40.7522683,-73.9910861,60.337860925628306,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,CF5YTLeXPjOinWwI6zwXPw,Cafe Rumba,0.0,,['restaurants'],40.75237,-73.99122,72.5974718375522,https://www.yelp.com/biz/cafe-rumba-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,Ta1tudYs2rPuxo-Hcn7_NQ,Gosuke,4.3,,"['japanese', 'sushi']",40.7523,-73.99127,73.24965050945175,https://www.yelp.com/biz/gosuke-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,r-EDS_eO70HUgDmOk5_8Qw,Juniper Bar,4.0,$$,"['cocktailbars', 'newamerican']",40.7524014,-73.99133599999999,78.38630343987104,https://www.yelp.com/biz/juniper-bar-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,sDajjybHSYFw8gTVbknPGA,Jack Doyle's Bar & Restaurant,3.8,$$,"['tradamerican', 'pubs', 'irish']",40.752132,-73.991852,79.70366860758085,https://www.yelp.com/biz/jack-doyles-bar-and-restaurant-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,yJF0VCK0ctftWqSmG93DZA,Alessa Cucina & Bar,4.6,,"['italian', 'cocktailbars', 'venues']",40.752414070599656,-73.99133599999999,79.73757200817668,https://www.yelp.com/biz/alessa-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,Qj5Wvq6jufSFgJd4dDb_Sg,Cafe Nunez,3.2,$$,"['latin', 'hookah_bars', 'newamerican']",40.752133,-73.991849,79.70366860758085,https://www.yelp.com/biz/cafe-nunez-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,FinTnky6Ck7sfdrRoRpPYw,DMK Restaurants Group NYC,0.0,,"['coffee', 'breakfast_brunch', 'sandwiches']",40.751372654747605,-73.99195953392757,84.57372472472649,https://www.yelp.com/biz/dmk-restaurants-group-nyc-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,S-UqE2ONnl3cSfChu4fZQQ,Office Hours,5.0,,"['coffee', 'breakfast_brunch', 'sandwiches']",40.75137233949006,-73.99196090555549,84.6923346483953,https://www.yelp.com/biz/office-hours-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,1_8euaDCiNmzQRh3WFGlow,Jimmy's New York Style Pizza,4.0,,['pizza'],40.7509918,-73.9906235,89.23024596964707,https://www.yelp.com/biz/jimmys-new-york-style-pizza-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,WHdjnWIPkcZGv9v1zuJHFA,H&H Bagels,3.3,,"['bagels', 'breakfast_brunch', 'sandwiches']",40.75115747083995,-73.99182862663038,89.8556495214264,https://www.yelp.com/biz/h-and-h-bagels-new-york-10?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,2eFhV88nNLonrJvSww5QPw,West Saloon & Kitchen,0.0,,['tradamerican'],40.750918554932674,-73.9911466,89.99126446775917,https://www.yelp.com/biz/west-saloon-and-kitchen-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,juAQ4DHCW_24LpV1T1JmBA,Patiala Indian Grill  & Bar,4.4,,"['indpak', 'seafood', 'cocktailbars']",40.752147,-73.991864,90.88390311454407,https://www.yelp.com/biz/patiala-indian-grill-and-bar-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,o4XPsfmI-vKih3810VFUhQ,Pret A Manger,2.5,,"['sandwiches', 'salad', 'coffee']",40.75118094,-73.9919096,93.10712631577282,https://www.yelp.com/biz/pret-a-manger-new-york-98?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,dLkwa9fsTgnLYdm0mM7F6Q,Charley O's Sports Bar,0.0,,['restaurants'],40.7515869,-73.9924164,99.49588461268112,https://www.yelp.com/biz/charley-os-sports-bar-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,i4szL3UBjhpowpdccKPZMg,Dos Toros Taqueria,0.0,,['tacos'],40.75057,-73.99204,99.49588461268112,https://www.yelp.com/biz/dos-toros-taqueria-new-york-43?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,PBlE7pOFIV7U_mIb1rTN_Q,Roberta's,3.7,,['pizza'],40.75057,-73.99204,99.49588461268112,https://www.yelp.com/biz/robertas-new-york-5?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,uLRxuQ4Aq1vruBYTlHmv0Q,R Slice Pizza,4.4,,['pizza'],40.75057,-73.99204,99.49588461268112,https://www.yelp.com/biz/r-slice-pizza-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,siIyXIyxV06iSnN9XQnvOw,Le Cafe Coffee,4.2,$,"['coffee', 'sandwiches', 'bakeries']",40.75057,-73.99204,99.49588461268112,https://www.yelp.com/biz/le-cafe-coffee-new-york-19?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,SdBgnXZvA_YwL8-GF0SuTQ,Shake Shack - Penn Station,3.0,,"['burgers', 'hotdogs', 'icecream']",40.75129834688188,-73.99211157387049,99.76254830826946,https://www.yelp.com/biz/shake-shack-penn-station-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,50NuIr1K_UDvaj4G6CL6Cw,Dos Toros Taqueria,3.1,,['mexican'],40.7512714,-73.9921411,103.38701757379161,https://www.yelp.com/biz/dos-toros-taqueria-new-york-39?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,owNOHkJoqb7Bba4aCwTX-Q,Avenida,3.7,,"['mexican', 'salad', 'cocktailbars']",40.7512714,-73.9921411,103.38701757379161,https://www.yelp.com/biz/avenida-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,akiF9npSDO1nJLW16oKd0Q,Chopt Creative Salad Co.,4.2,,"['salad', 'vegetarian', 'wraps']",40.75127190797719,-73.99214110000001,103.35942416523302,https://www.yelp.com/biz/chopt-creative-salad-co-new-york-57?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,NCPWCp1XOsRupwH1rSS0Ig,Wasabi Sushi & Bento Penn Station,3.4,,"['sushi', 'japanese']",40.7512714,-73.9921411,103.38701757379161,https://www.yelp.com/biz/wasabi-sushi-and-bento-penn-station-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,wGsY1CI-k8wSfH5caBYE4A,Roberta's,4.0,,['pizza'],40.7514867,-73.9922855,105.75901831086466,https://www.yelp.com/biz/robertas-new-york-6?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,Cyo_OkLjvZiP2cigsWWkPA,Raising Cane's Chicken Fingers,3.6,,"['hotdogs', 'chickenshop']",40.75118255639891,-73.9921275067459,107.60824272378906,https://www.yelp.com/biz/raising-canes-chicken-fingers-new-york-7?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,b3lYtaBR1SlmH7NNDWi-vg,The Landing,4.5,,"['cocktailbars', 'tradamerican', 'burgers']",40.7511917,-73.992165,109.68237139690754,https://www.yelp.com/biz/the-landing-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,c69VFUE3CCYJ0Gqj-g4Vow,Starbucks Pickup,5.0,,"['coffee', 'hotdogs']",40.751182,-73.992163,110.12928012168543,https://www.yelp.com/biz/starbucks-pickup-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Renaissance New York Midtown Hotel,UuIkJa5k_c939rnpfXPtBw,Primo Cappucino,2.9,$,"['coffee', 'delis']",40.7512130340374,-73.99222224555066,112.54619846225378,https://www.yelp.com/biz/primo-cappucino-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,3oDDddw8eggbiEkthCRK1w,La Mexicana,3.7,,"['foodtrucks', 'mexican']",40.727314,-74.0058823,32.35722108778044,https://www.yelp.com/biz/la-mexicana-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,O3hJ-Sm0dR2l8TJLpFJTaA,Baresha Cafe,4.3,,"['pizza', 'delis']",40.72756,-74.00528,49.33545490302114,https://www.yelp.com/biz/baresha-cafe-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,MTe-DeOULSEVNRhsckoc3A,Tramezzino,0.0,,['italian'],40.727485,-74.005134,55.413942966834476,https://www.yelp.com/biz/tramezzino-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,femqsq9voUMh2zsUzid6rg,House Of Domes,0.0,,"['italian', 'breakfast_brunch']",40.72697,-74.00611,57.50109694014701,https://www.yelp.com/biz/house-of-domes-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,glj9JU65B-_0YWdt8b2OyQ,Steven's Truck,0.0,,"['foodtrucks', 'mexican']",40.7270932613829,-74.0054037486943,59.61417612867896,https://www.yelp.com/biz/stevens-truck-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,ap_1CiGOI_gxWNVJvkDXLw,East Side DD 104,0.0,,['breakfast_brunch'],40.72737,-74.00572,62.45270684589113,https://www.yelp.com/biz/east-side-dd-104-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,pFSmIh0h67nvR6ePp7dszw,Wonder Hudson Square,2.6,,"['food_court', 'fooddeliveryservices']",40.72689,-74.00572,72.92914717859628,https://www.yelp.com/biz/wonder-hudson-square-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,OMOpg1Teyq6LCuDgD35j6g,MakiMaki Sushi,4.4,,"['sushi', 'japanese', 'catering']",40.72766470000001,-74.0067845,85.12149510207911,https://www.yelp.com/biz/makimaki-sushi-new-york-6?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,4ljKCJ5QGRJgAzwije_pwA,Glaze Terriyaki,3.7,,['japanese'],40.72766478651872,-74.0067845955491,85.13096419767724,https://www.yelp.com/biz/glaze-terriyaki-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,PsXZM49676itmxOaszeIUw,Glaze Teriyaki,3.6,,"['catering', 'japanese', 'gluten_free']",40.72767537130437,-74.00678450000056,85.31678174061852,https://www.yelp.com/biz/glaze-teriyaki-new-york-6?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,G5NGf9U3B7uRZREhdt7VYg,Port Sa'id,4.1,$$$,"['mediterranean', 'vinyl_records', 'tapasmallplates']",40.72767644691845,-74.0067845,85.33735615166492,https://www.yelp.com/biz/port-said-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,2OxZ1oTTwkpDi7YNwctAcg,Hudson Coffee Bar,3.3,$,['cafes'],40.72767,-74.00708,89.11174762436788,https://www.yelp.com/biz/hudson-coffee-bar-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,tGg27PZub_62TZGcRHfxSg,Essen Fast Slow Food,2.9,$,"['delis', 'salad', 'sandwiches']",40.7267926,-74.0053737,90.50953890008098,https://www.yelp.com/biz/essen-fast-slow-food-new-york-5?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,MN3eEid4h5Ibn7w81HkFiQ,Deb's Takeaway,3.1,$$,"['delis', 'sandwiches']",40.728279,-74.005192,95.89116456313948,https://www.yelp.com/biz/debs-takeaway-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,etceI1Kf9CTAu7VpRqy65Q,Chipotle Mexican Grill,2.8,$,"['hotdogs', 'mexican']",40.72825700598763,-74.00512192944623,97.09909041485412,https://www.yelp.com/biz/chipotle-mexican-grill-new-york-59?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,comZnjfeTEXFeSUxSbYFzQ,Nyc Halal Rice,0.0,,['halal'],40.72822731449175,-74.00505892932415,97.66658538084424,https://www.yelp.com/biz/nyc-halal-rice-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,k8Yb2Iqe2mL6qup_tmGoFQ,Chopt Creative Salad Co.,2.3,,"['salad', 'vegetarian']",40.72801,-74.00521,97.66159058128167,https://www.yelp.com/biz/chopt-creative-salad-co-new-york-55?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
Courtyard New York Manhattan/SoHo,5XN9ZlMRt337GujK4WmNMQ,CAVA,4.3,,"['mediterranean', 'salad']",40.72765483243248,-74.00698983669282,102.10565282195856,https://www.yelp.com/biz/cava-new-york-31?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
